frame_id,track_id,detection_id,center_x,center_y,center_z,velocity_x,velocity_y,speed_m_per_frame,length,width,height,yaw_rad,yaw_deg,score,confidence,age,hits,missed,confirmed
000250,11,31,56.04771380459169,21.552026711506162,-1.5904999375343323,0.0,0.0,0.0,2.767083142566615,0.6105864299245314,1.084999918937683,-0.8471105808381548,-48.535861062902015,0.48180257451397246,0.48180257451397246,1,1,0,False
000250,12,34,16.207357393581177,7.19760595439626,-0.8485000096261501,0.0,0.0,0.0,3.3569426868173977,1.8289001219156082,1.5690000131726265,0.21506303399871896,12.322204177405128,0.9605482634000547,0.9605482634000547,1,1,0,False
000250,13,35,15.91686174565787,-23.651857396555,-0.4689999967813492,0.0,0.0,0.0,4.518858882099538,1.2477818738575974,0.535999983549118,1.0372777130212831,59.43163513910172,0.5241210469395455,0.5241210469395455,1,1,0,False
000250,14,43,0.3183247929833753,-11.953028988363565,-1.2475000023841858,0.0,0.0,0.0,1.5594678203371777,0.9826707157672394,1.347000002861023,-1.2444367304790966,-71.30097252751138,0.47815335348771226,0.47815335348771226,1,1,0,False
000251,15,7,21.416704128147263,31.22831027528904,0.013500034809112549,0.0,0.0,0.0,3.163336734074856,1.1827122207119647,2.975000023841858,-1.1407040492249398,-65.35752769407236,0.9855069700785289,0.9855069700785289,1,1,0,False
000251,16,9,1.8755361529582397,5.801270374557925,-0.5920000076293945,0.0,0.0,0.0,3.381474160486186,1.3499534358046137,2.062000036239624,-0.02249630990521306,-1.2889436121870574,0.9568780852079593,0.9568780852079593,1,1,0,False
000251,17,10,3.0086871293632718,13.089847835994457,-0.4385000169277191,0.0,0.0,0.0,6.119213038636767,1.7658851637954567,2.365000069141388,-1.305385288594919,-74.79306767495582,1.0,1.0,1,1,0,False
000251,18,11,1.7362991117694224,-6.090913540777044,-0.4740000218153,0.0,0.0,0.0,3.9794326122489805,2.754668917282271,1.8860000669956207,0.36304362345878227,20.80086740332487,1.0,1.0,1,1,0,False
000251,19,12,3.522104986331632,-16.81549694731194,-0.12300002574920654,0.0,0.0,0.0,1.472656578129272,0.3443310230923451,1.8020000457763672,-0.7110281265014086,-40.73891076362471,0.6764793434847405,0.6764793434847405,1,1,0,False
000251,20,13,3.0465642670789093,-10.607057421333854,-0.3089999854564667,0.0,0.0,0.0,2.398772255092007,0.8988179268021949,1.8039999604225159,0.04003865304722867,2.294045836994816,0.6060755210339287,0.6060755210339287,1,1,0,False
000251,21,14,7.320455790328475,-10.475693500400745,0.2265000119805336,0.0,0.0,0.0,1.2287726397759373,0.6551813032554743,0.8490000218153,-0.012641737875573052,-0.7243182259810153,0.5563917246551064,0.5563917246551064,1,1,0,False
000251,22,15,6.76776766628515,-7.131260466223871,-0.34449997544288635,0.0,0.0,0.0,4.562680324676737,3.787713371436875,1.8809999823570251,1.35203008352708,77.46561756082185,1.0,1.0,1,1,0,False
000251,23,17,11.646478581917219,-8.617098597112875,-0.1614999771118164,0.0,0.0,0.0,0.9028969373457272,0.4564389909174544,1.7369999885559082,0.4860087197550083,27.846248448518374,0.49318079769559736,0.49318079769559736,1,1,0,False
000251,24,18,4.4190379361136625,-2.690605538947848,-0.52149997651577,0.0,0.0,0.0,2.551133587855516,0.861952934270874,1.770999938249588,-0.3094230278613218,-17.728633580612623,0.8649058809337746,0.8649058809337746,1,1,0,False
000251,25,19,28.07151838058675,-18.512852347697045,0.5344999879598618,0.0,0.0,0.0,2.8549882887274585,0.2859300699731169,1.6289999783039093,-1.3047438576547747,-74.75631638923645,0.5446632777865335,0.5446632777865335,1,1,0,False
000251,26,20,10.521851742726264,-5.862607700265816,0.2604999989271164,0.0,0.0,0.0,1.0138025001603745,0.4885557204524599,0.738999992609024,0.7515250643672168,43.059214386539054,0.5436004327561089,0.5436004327561089,1,1,0,False
000251,27,22,25.08169922086427,-2.9190532361609027,0.5424999874085188,0.0,0.0,0.0,1.7393829650921981,0.7996433077488536,1.066999975591898,-1.016529882892813,-58.242872038686016,0.4722345878698648,0.4722345878698648,1,1,0,False
000251,28,23,5.617117259602426,-19.5315119344647,-0.1835000216960907,0.0,0.0,0.0,2.7811003128597074,0.5917800892077776,1.671000063419342,-0.6797097878550479,-38.94450213782678,0.7258355259256234,0.7258355259256234,1,1,0,False
000251,29,26,23.82272888726483,-15.48907011570791,0.30150002241134644,0.0,0.0,0.0,1.6538242195308515,0.5258627821274837,1.715000033378601,-1.0463705059610944,-59.952613798539254,0.4911084854500377,0.4911084854500377,1,1,0,False
000251,30,28,28.030878049888383,16.262211236131936,0.03399999439716339,0.0,0.0,0.0,1.753805140294785,0.8019679251228421,1.0099999606609344,-1.1259414035133295,-64.51169040035018,0.4861760061466014,0.4861760061466014,1,1,0,False
000251,31,31,22.269548624390122,19.983231696155126,-0.40949997305870056,0.0,0.0,0.0,3.2786907826567315,0.39130426443727767,1.8269999623298645,-1.1944167951932727,-68.43504134411616,0.6253163043035128,0.6253163043035128,1,1,0,False
000251,32,32,13.954567029449747,18.013866836676186,-0.6520000100135803,0.0,0.0,0.0,1.7297701897783124,0.5108575051376719,1.6460000276565552,-1.1140189662024644,-63.82858506092831,0.6592419066343994,0.6592419066343994,1,1,0,False
000251,33,36,18.51282081041903,28.656815583108056,-0.9939999878406525,0.0,0.0,0.0,1.8589654479918107,1.1741855626702589,0.9760000109672546,1.234658466490734,70.74071927001344,0.5017563987516833,0.5017563987516833,1,1,0,False
000251,34,37,9.174542665076418,-4.113476291406523,-0.6145000120159239,0.0,0.0,0.0,0.6495376943358332,0.32301006413394673,1.221000023651868,0.8590399311170454,49.21936248621566,0.49301957685310893,0.49301957685310893,1,1,0,False
000251,35,40,8.737503258931033,9.503597593690493,-0.902999997138977,0.0,0.0,0.0,0.8173128613187977,0.4823141340240905,1.0759999752044678,-1.2594787625135055,-72.16281747838359,0.5295693475429042,0.5295693475429042,1,1,0,False
000251,36,42,6.902218400734889,2.5074169666947,-0.8099999949336052,0.0,0.0,0.0,0.7318891780224546,0.41973989503632725,1.1959999948740005,0.5164679983548548,29.591436559302725,0.4798735815031979,0.4798735815031979,1,1,0,False
000251,37,43,1.7142876639795555,2.867901844645206,-0.7855000076815486,0.0,0.0,0.0,1.7255660826099364,0.8211055942948986,1.547000015154481,1.4028232778240268,80.37585322202487,0.8365316824900558,0.8365316824900558,1,1,0,False
000251,38,44,1.135565829120477,8.510770315935243,-0.9614999741315842,0.0,0.0,0.0,0.8300293275363844,0.3203214244734328,1.304999977350235,1.149260149493294,65.8477561285398,0.4495328067396209,0.4495328067396209,1,1,0,False
000251,39,46,1.4769511446160468,10.841355051857443,-1.065999984741211,0.0,0.0,0.0,1.409862200852345,0.4355917094414208,1.1059999465942383,-1.3779808320045575,-78.95248592378685,0.46632035712799713,0.46632035712799713,1,1,0,False
000252,5,28,20.491419754101866,9.065776156822247,-0.5769999846816063,-0.4939948044907538,-0.6513448768368183,0.8174845658759731,1.931861105451311,0.8194035567614388,1.2119999676942825,-1.1911732133846369,-68.24919779597592,0.6744760711393946,0.6697904284557579,3,2,0,False
000252,4,4,31.477614958218588,12.151915602214412,0.02349996566772461,-0.14836917029522353,-0.9157733299492113,0.9277145048668584,2.781283898093152,0.566812027800071,2.6549999713897705,-1.1715002822247882,-67.12202186986518,0.8210085828511223,0.728403433140449,3,2,0,False
000252,40,1,39.774606996166085,6.300123636155804,0.375499963760376,0.0,0.0,0.0,3.7544391372965054,2.4142461426332837,2.4609999656677246,-1.1148958514826672,-63.878826886601075,1.0,1.0,1,1,0,False
000252,41,2,39.90960365786818,9.066310699274629,0.6180000156164169,0.0,0.0,0.0,4.2111245776871336,1.5448199973580616,1.9900000393390656,-0.7562435113827084,-43.32956148638282,0.9624999999999999,0.9624999999999999,1,1,0,False
000252,42,5,18.459130391719782,12.94258784297213,0.0925000011920929,0.0,0.0,0.0,4.697520556071023,0.8536396865505782,1.7609999775886536,-1.1411126283681179,-65.38093755457353,0.9176932042698777,0.9176932042698777,1,1,0,False
000252,43,6,6.52012270543456,13.346129909007312,0.05449998378753662,0.0,0.0,0.0,1.9989688499448384,0.40668794959858784,1.3289999961853027,-1.1731190693133797,-67.21477153797174,0.5592569873734492,0.5592569873734492,1,1,0,False
000252,44,8,15.727069976437178,-9.778919450263125,0.10899999737739563,0.0,0.0,0.0,1.4843036771861862,0.31613847467535616,1.4740000367164612,0.2968347115028615,17.007376182097353,0.5790277980818008,0.5790277980818008,1,1,0,False
000252,45,10,50.226625676168496,-7.058803963367391,1.164499968290329,0.0,0.0,0.0,4.780620220305474,1.6919173942716883,1.5869999527931213,0.728758650090444,41.754794933833594,0.73,0.73,1,1,0,False
000252,46,11,54.221764011408936,-4.851568371682758,1.2119999527931213,0.0,0.0,0.0,1.5852316768335628,1.1611885862890219,1.6639999151229858,-1.267783682309525,-72.63865433189015,0.5135502119814653,0.5135502119814653,1,1,0,False
000252,47,12,52.02071490482228,-2.6629368732959375,1.6869999766349792,0.0,0.0,0.0,2.8545906239585577,1.1716352296431318,0.6060000658035278,1.2024287930205588,68.89409500508764,0.5075298469745531,0.5075298469745531,1,1,0,False
000252,48,14,35.41046261790018,10.439864010334421,-0.08050000667572021,0.0,0.0,0.0,2.673940001070449,2.150886142753637,2.246999979019165,1.3470130529109023,77.17816288082696,0.9849999999999999,0.9849999999999999,1,1,0,False
000252,49,17,67.23922302445484,1.4854061777468317,0.45899999141693115,0.0,0.0,0.0,3.0101832882800563,1.5292596730855492,1.5759999752044678,1.1581030759230568,66.3544184915099,0.677164708302752,0.677164708302752,1,1,0,False
000252,50,18,42.66148095805695,13.578655079886351,0.07549998164176941,0.0,0.0,0.0,1.3337238874729986,0.7035520887131239,1.6309999823570251,0.8314810684251619,47.64035596579019,0.49550732362254507,0.49550732362254507,1,1,0,False
000252,51,19,25.59199861873386,12.487802712811096,-0.29350000619888306,0.0,0.0,0.0,2.8865183044728955,0.5655012548544521,2.5670000314712524,-1.1111297589449414,-63.66304567893367,0.8698365075197442,0.8698365075197442,1,1,0,False
000252,52,20,49.691826284750086,-4.806014778689586,-0.06299999356269836,0.0,0.0,0.0,3.5686848243781943,1.2334561571476677,2.071999967098236,-1.3939378135157694,-79.86675361814758,0.813259386094624,0.813259386094624,1,1,0,False
000252,53,21,57.96604468903217,-3.1472604070447647,0.46700000762939453,0.0,0.0,0.0,1.9913888387833387,1.3040570246173753,2.1480000019073486,-0.7695251676909819,-44.0905443377902,0.5442184689043226,0.5442184689043226,1,1,0,False
000252,54,24,37.785929799606876,-4.35374385857959,0.02649998664855957,0.0,0.0,0.0,1.8779301075230777,1.35484153696233,2.0889999866485596,1.1770276710609973,67.43871792190768,0.5698339648145362,0.5698339648145362,1,1,0,False
000252,55,25,69.40388442962457,-1.2904232815401642,0.041999995708465576,0.0,0.0,0.0,2.017356731069194,0.7435435562128482,0.7699999809265137,1.2660437900430854,72.53896584821571,0.4667499045304355,0.4667499045304355,1,1,0,False
000252,56,30,32.73750164010208,7.86608644625508,-0.8819999843835831,0.0,0.0,0.0,3.902818298005234,0.8846408990296775,1.229999989271164,-1.1865186097880496,-67.98250865458505,0.7845281494845132,0.7845281494845132,1,1,0,False
000252,57,31,37.62885493271414,6.18255945370155,-1.0405000150203705,0.0,0.0,0.0,1.9419613412863599,0.5478047727473568,0.925000011920929,-0.22817681601828232,-13.073568540580656,0.4789004921180939,0.4789004921180939,1,1,0,False
000252,58,33,10.328551693495577,3.423850208038391,-0.8914999812841415,0.0,0.0,0.0,3.5807844501614,1.5370876955081914,1.148999959230423,-0.11820627633483387,-6.772720745943122,0.905401207871469,0.905401207871469,1,1,0,False
000253,38,12,0.689623765893519,9.294524682489532,-0.6195000112056732,-0.1560797221294353,0.2743140282940012,0.3156090394441893,1.1134146844306292,0.8906563085145651,2.303000032901764,0.1269873866374958,7.275841305724496,0.8380635935205298,0.7352254374082119,3,2,0,False
000253,48,2,35.57886151217574,8.77125280177098,0.24700000882148743,0.05893961299644665,-0.5840139229972041,0.5869805279860271,0.5611588903511433,0.4670187262638411,2.4160000681877136,-1.1105546059237437,-63.630091838244844,0.5068027544953589,0.8027211017981436,2,2,0,False
000253,12,6,15.68116219524092,8.93883311250063,-0.4154999852180481,-0.1841683194190895,0.6094295053365294,0.6366492691053518,0.733555005234003,0.6244551232724169,2.4950000047683716,1.5528650400724615,88.9726129495655,0.6390481682388234,0.5556192672955294,4,2,0,False
000253,18,13,0.3081041400528486,-4.475675927155734,-0.41999998688697815,-0.49986824010080083,0.5653331647674584,0.754632257889538,0.614502747180487,0.2843678542170985,1.5619999766349792,0.018989601098993874,1.0880239976093387,0.47829919027782086,0.5913196761111283,3,2,0,False
000253,30,5,30.076974691360842,15.237005128126281,-0.16949999332427979,0.7161338245153608,-0.3588221378019792,0.8009999882595381,1.52795359649718,1.5807797974671312,3.0810000896453857,-0.8907402926160901,-51.03565940914993,0.8527786459879547,0.7411114583951819,3,2,0,False
000253,5,49,20.523317591052255,6.08649018279589,-0.9305000007152557,-0.3099323799863539,-1.466124260853157,1.4985254180113936,4.45607130814726,1.9243499780435447,1.1550000309944153,-0.21130889672625172,-12.107107955980002,0.9650695383665173,0.836027815346607,4,3,0,True
000253,35,11,6.040378704678122,9.816396047697898,-0.5764999985694885,-0.943993593988519,0.10947945890259171,0.950320818151936,0.5187936482489702,0.28530781424371765,2.347000002861023,1.2427585662447984,71.20482079955629,0.47203988791779633,0.5888159551671185,3,2,0,False
000253,19,52,3.5097312477196843,-14.082683383321772,-0.5630000084638596,-0.004330808514181727,0.9564847473965583,0.9564945519471841,5.2994704571598845,1.4195205938049582,0.42600002884864807,0.025029093382236956,1.4340614158409966,0.725911226513415,0.690364490605366,3,2,0,False
000253,51,4,25.31771642752272,9.639283334204418,-0.16500002145767212,-0.09599876692389983,-0.9969817825123373,1.001592950211006,1.5414982526866772,1.3911718786064733,2.6239999532699585,-0.08259191608092016,-4.7321682133354,0.6537856514737004,0.8615142605894801,2,2,0,False
000253,11,47,54.19152427201754,19.34005174746865,-0.9719999954104424,-0.6496663364009521,-0.7741912374131293,1.0106623673313988,5.435594137578317,0.35299563985108484,1.4839999824762344,-0.03531707185236138,-2.0235191619005835,0.6074568609289215,0.5429827443715686,4,2,0,False
000253,59,0,50.40641940080846,9.044308146531142,0.406000018119812,0.0,0.0,0.0,0.9402320449045377,0.4438431243468779,3.078000068664551,-1.463300226683314,-83.84092714949054,0.5701582870856018,0.5701582870856018,1,1,0,False
000253,60,1,45.31602472302786,9.628470021276112,0.6800000220537186,0.0,0.0,0.0,2.1755770788719446,1.7313839350126963,2.2440000474452972,1.279137799263378,73.28919731344385,0.708376797198487,0.708376797198487,1,1,0,False
000253,61,3,50.58043270426016,16.46013692024966,0.5639999806880951,0.0,0.0,0.0,2.8924325466301957,1.260818920435137,2.925999939441681,-1.3179415302352024,-75.51248732749048,0.775343918823174,0.775343918823174,1,1,0,False
000253,62,10,18.60344145519247,20.00919834852107,0.48900001496076584,0.0,0.0,0.0,2.525540118979708,1.1867049366789635,1.3240000158548355,0.013486337094431313,0.7727101966016398,0.5586353659138605,0.5586353659138605,1,1,0,False
000253,63,16,54.487573688102145,-26.360008082165077,1.3374999463558197,0.0,0.0,0.0,5.335123053725271,1.7226672332318766,1.8869999051094055,1.351550265886064,77.43812603505572,0.97,0.97,1,1,0,False
000253,64,21,55.90797767626396,9.162645611339839,0.42699992656707764,0.0,0.0,0.0,1.3833371672561858,0.5523963283961391,3.3919999599456787,1.2798173088402034,73.32813034433468,0.5169499671940776,0.5169499671940776,1,1,0,False
000253,65,24,19.005080979820963,-25.332123572693916,0.6309999730437994,0.0,0.0,0.0,1.4914040227299545,1.2233752107321565,1.3479999490082264,-0.8327748160016483,-47.71448224167814,0.5672414812140649,0.5672414812140649,1,1,0,False
000253,66,29,54.323962395902406,-22.23746234295496,0.6124999709427357,0.0,0.0,0.0,2.995591977097845,1.2853680883002596,0.996999941766262,1.152282635316151,66.02093180982763,0.5789814465617606,0.5789814465617606,1,1,0,False
000253,67,30,58.26286170939698,-21.436752972631524,0.6385000161826611,0.0,0.0,0.0,3.769497413799927,0.6983009911607618,1.0610000267624855,0.056858089448203954,3.2577285565594063,0.5165468453545684,0.5165468453545684,1,1,0,False
000253,68,33,47.449876411423894,-23.148683776924415,0.2370000183582306,0.0,0.0,0.0,4.294542587738331,0.5693710008207402,1.5640000700950623,-1.4247198034581443,-81.63043172685981,0.601237903683121,0.601237903683121,1,1,0,False
000253,69,38,32.67688056112884,22.133282907552132,0.11150000616908073,0.0,0.0,0.0,6.273805238121401,3.600721820824425,0.45100001245737076,-0.5629897970425118,-32.25693927946273,0.8235532141343864,0.8235532141343864,1,1,0,False
000253,70,39,22.639213019927997,0.5697803297209879,-0.5739999869838357,0.0,0.0,0.0,1.575341148825828,1.572318765952432,1.2079999726265669,-1.4425336667664548,-82.65109091124896,0.6848690263516233,0.6848690263516233,1,1,0,False
000253,71,42,36.332952426200606,19.49537026488197,-0.9865000061690807,0.0,0.0,0.0,2.997684246876994,0.4030836582872227,1.747000016272068,0.02411061592670047,1.381436534060841,0.6214321791525164,0.6214321791525164,1,1,0,False
000253,72,51,11.119225057349608,-14.12703531487086,-0.5884999930858612,0.0,0.0,0.0,7.713944328104315,1.1229925556837856,0.3269999623298645,-0.013724978589405376,-0.7863833470803461,0.7122117207632881,0.7122117207632881,1,1,0,False
000254,19,35,3.6258361702119073,-12.492437713740028,-0.3485000282526016,0.03782169733805994,1.1783010701613734,1.1789079237722382,3.9772876349848287,1.6851272017340237,1.4890000522136688,1.3400792159043822,76.78088328452172,0.9663271522131187,0.8365308608852475,4,3,0,True
000254,60,0,45.993582637650725,10.515928483614081,0.6790000200271606,0.23714527011800327,0.3106104618182892,0.3907898900052452,2.3017684247453416,0.9751381407546953,2.302000045776367,-0.021821067692539553,-1.2502550832517902,0.6086156034344263,0.8434462413737706,2,2,0,False
000254,27,53,23.911912939371852,-2.6696769852944766,-0.857499971985817,-0.409425198522346,0.08728168780324913,0.4186252336050065,2.7098187721832447,1.6150893714739865,0.8389999568462372,-1.0245960547484738,-58.70502964284258,0.5424494464932953,0.5169797785973181,4,2,0,False
000254,16,65,0.7350867491250189,5.0548934828288665,-0.9484999924898148,-0.3991572913416273,-0.2612319121051704,0.4770415654147007,1.955385165040713,1.5874404605850598,1.0149999558925629,-0.7735995309121058,-44.32398815456393,0.8375103042167766,0.6350041216867106,4,2,0,False
000254,34,56,10.553256221442656,-3.786708852625851,-0.7255000099539757,0.4825497447281832,0.11436860357323521,0.4959177690106764,1.545708143061904,0.7496723007564833,1.147000029683113,1.180989207128922,67.66569721898863,0.6121519079591609,0.5448607631836644,4,2,0,False
000254,41,34,40.26356664704169,10.658324684806272,0.2370000034570694,0.1238870462107286,0.5572048949360752,0.5708110853509607,2.769142775593705,0.33812063443961743,1.2460000216960907,-0.02208684844062742,-1.2654831983930548,0.48944391988729374,0.5957775679549175,3,2,0,False
000254,5,55,20.640786677471997,6.214576574936037,-0.9805000126361847,-0.16034186674422027,-0.9081505323055008,0.9221967813638181,2.4334455553231646,0.9992695168444377,0.953000009059906,0.39820859996718255,22.815672143932893,0.5311229932006993,0.6924491972802798,5,4,0,True
000254,18,9,1.5395122742493705,-3.8856522351551868,-0.49400003254413605,0.1060784909032621,0.5739748492990396,0.5836949321864707,4.588598984101056,3.0572076905439123,1.6980000436306,-1.152218484337177,-66.0172562294808,1.0,0.85,4,3,0,True
000254,14,40,0.4737775300905104,-13.747254968205038,-0.39400002360343933,0.05440845798749728,-0.6279790929445155,0.6303316757676023,1.2801854860280288,1.0059472884078355,1.2900000214576721,0.8249411116775545,47.26564404595418,0.5801876815046255,0.4720750726018502,5,2,0,False
000254,48,2,35.20152781346976,10.704722366104603,0.3530000150203705,-0.0937560460994034,0.29710529756858506,0.3115473543837452,1.6539259289046746,0.6047728612531387,2.240000069141388,-0.16602919809524394,-9.512772326798965,0.5823426497620895,0.8329370599048358,3,3,0,True
000254,26,57,12.09878762258435,-3.661521343667688,-0.7625000104308128,0.55192755795033,0.7703802248093446,0.9476865093491156,1.4670653786090468,0.5518815273622844,1.1290000230073929,1.487314869943931,85.21686485483617,0.5377348445146395,0.5150939378058558,4,2,0,False
000254,44,36,13.425541811726118,-11.439869240047923,-0.1550000011920929,-0.805534857648871,-0.5813324264246793,0.9933950860056597,4.411784432149492,2.2504897913555286,1.9100000262260437,1.2954162152150355,74.22188184463226,1.0,0.8,3,2,0,False
000254,20,63,3.7484074326802292,-7.840239534193329,-0.8374999910593033,0.245645107960462,0.9683862604991837,0.9990562889990233,2.0063146897245456,1.5640545076557455,0.8289999663829803,0.19807603453435024,11.34892080150581,0.8433564983732487,0.6373425993492995,4,2,0,False
000254,58,59,12.124826640753113,5.647503136089955,-0.9749999791383743,0.6286962315401379,0.7782785248180474,1.0004880877580336,7.757156041950352,1.7764448748937287,1.1599999368190765,-0.040899658549969325,-2.3433778184393947,1.0,0.8,3,2,0,False
000254,70,42,22.334163349545957,3.4637690727182244,-0.6380000114440918,-0.10676738463371399,1.0128960600490327,1.018507586071099,4.482019539927317,2.0206983467712885,1.6180000305175781,-0.05733391859227011,-3.2849915582837195,1.0,1.0,2,2,0,False
000254,73,1,37.7264420458438,10.279203890810596,0.3675000071525574,0.0,0.0,0.0,2.0276364086524605,1.372384057775235,2.337000012397766,-0.37447859527636684,-21.456043027323506,0.6758860051866484,0.6758860051866484,1,1,0,False
000254,74,4,14.66727083494366,13.853787604477304,-0.30150002241134644,0.0,0.0,0.0,0.916714128078753,0.707248240614279,2.402999997138977,-0.8006229542911817,-45.872316262180135,0.634716195360994,0.634716195360994,1,1,0,False
000254,75,7,0.6139334567641329,-8.645584756881773,-0.3580000102519989,0.0,0.0,0.0,3.5983448031303467,1.3362550526973664,1.8060000538825989,1.5334218685760683,87.8586012824731,0.9447300276964277,0.9447300276964277,1,1,0,False
000254,76,11,22.12282448129718,-11.523667108428931,0.000500023365020752,0.0,0.0,0.0,1.8532826863602276,0.4778020902087093,2.1169999837875366,1.5054156334466717,86.25396220950766,0.6287434740359312,0.6287434740359312,1,1,0,False
000254,77,13,22.580636754380905,-8.249461755079974,-0.03049999475479126,0.0,0.0,0.0,3.114021402785747,0.49095939102257047,2.1790000200271606,0.01620186094434893,0.9282982523690361,0.855523028748846,0.855523028748846,1,1,0,False
000254,78,15,26.866755940422856,-8.198248318473784,0.018500030040740967,0.0,0.0,0.0,4.106295024963574,0.8553935324208086,2.3109999895095825,-0.2952573136656531,-16.916997943412248,0.8677897219754248,0.8677897219754248,1,1,0,False
000254,79,17,36.96425357553196,-9.100549468774755,0.25550001859664917,0.0,0.0,0.0,3.7583351754403536,1.345403611065704,2.5770000219345093,0.39019319794708035,22.3564234370804,0.8574999999999999,0.8574999999999999,1,1,0,False
000254,80,19,63.03369896440925,-6.789766517690106,1.2365000396966934,0.0,0.0,0.0,6.2921420008898234,0.946472515690783,2.2550000846385956,-1.5499960672363022,-88.8082329145159,0.9437499999999999,0.9437499999999999,1,1,0,False
000254,81,21,45.438098369150474,-1.45412298340921,0.958500012755394,0.0,0.0,0.0,2.452188024078574,2.0755006629608577,1.645000010728836,1.4307416163998237,81.9754561934353,0.6845376158371299,0.6845376158371299,1,1,0,False
000254,82,26,15.848345763090366,-3.8934469378647223,-0.26250001788139343,0.0,0.0,0.0,0.8658681389572959,0.38805328276982226,2.053000032901764,0.5413054574211718,31.01451813763163,0.5602469019366859,0.5602469019366859,1,1,0,False
000254,83,41,59.746134153565976,-7.17698439527279,-0.12099999189376831,0.0,0.0,0.0,4.678305647835634,0.33086799016133883,1.0360000133514404,1.566809618163624,89.7715784212797,0.5942271010810114,0.5942271010810114,1,1,0,False
000254,84,51,33.948871203336445,-2.620801694346547,-0.7834999859333038,0.0,0.0,0.0,3.1776438539073277,0.8391502848625005,1.0289999842643738,1.5069251336164677,86.34045019841125,0.5719808300808212,0.5719808300808212,1,1,0,False
000254,85,52,20.578159161048,-3.3240575715426077,-0.8324999809265137,0.0,0.0,0.0,5.521917239968502,3.5105691583521788,0.9249999523162842,-0.013201048765382936,-0.7563643794028283,1.0,1.0,1,1,0,False
000254,86,54,15.133278260361292,3.328448808492682,-0.9090000241994858,0.0,0.0,0.0,3.936474019056593,1.74487398236423,1.1580000221729279,-0.05646534306417218,-3.2352258463353616,0.9325649687317207,0.9325649687317207,1,1,0,False
000254,87,64,4.207239858926146,5.374519939479184,-0.9885000139474869,0.0,0.0,0.0,3.4253125468418486,1.7516477619330473,1.1470000445842743,-0.08108979239850266,-4.646102866026227,0.9146988776569908,0.9146988776569908,1,1,0,False
000255,30,5,30.785327150494727,14.248086764530534,0.041499972343444824,0.713410346631844,-0.579355816829798,0.9190252908249533,2.9162000029220083,2.0029618277578605,2.6389999389648438,-0.32424277558628944,-18.577742578701873,0.83125,0.6925,5,3,0,True
000255,77,94,21.783884007620674,-7.739211424704176,-0.9659999907016754,-0.27886346136608053,0.17858761563152925,0.3311470467058801,3.781753366252397,3.2380157119829054,0.9039999842643738,0.3446018756861614,19.74423308910891,0.7932470075246493,0.9172988030098597,2,2,0,False
000255,22,22,7.559526349078339,-6.563909802296843,-0.4724999666213989,0.2771155389776161,0.19857273237445988,0.3409166349498269,0.9027198937405398,0.8527301448561371,2.0329999923706055,0.5191709263596809,29.746302926306974,0.589832592483412,0.4759330369933648,5,2,0,False
